Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Income_imp,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow,Age,Child,MntTotal,Recency_u50,TotalPurchses,Enr_year,Enr_quarter,Enr_month,Log_Income,Interaction_1,Interaction_2,Interaction_3,Interaction_4,Interaction_5,Interaction_6,Tree_1,Tree_2,Tree_3,Response
1957,71113.0,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,1,0,0,0,1,0,0,66,1,835,0,22,2013,4,12,11.172025440146859,6680,5845,79325,56,760,665,0,0,0,0
1955,51381.5,0,1,95,264,0,21,12,6,147,3,6,1,5,7,0,1,0,1,0,0,0,0,1,0,68,1,450,0,12,2013,4,10,10.847033464476734,66150,450,42750,147,13965,95,0,0,0,0
1980,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,0,0,0,0,1,0,0,1,0,0,43,1,51,0,4,2013,3,9,10.35885331909775,969,51,4845,19,1805,95,0,0,0,0
1953,80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,0,0,0,1,0,0,0,1,0,0,70,0,1677,0,17,2013,3,9,11.299880748333432,55341,13416,159315,264,3135,760,1,0,0,0
1982,40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,1,0,0,0,1,0,0,41,1,15,0,3,2013,3,8,10.608538600098896,0,0,1425,0,0,0,0,0,0,0
1960,29440.0,1,1,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,1,0,0,0,1,0,0,63,1,56,0,5,2013,4,11,10.290109572842812,168,0,5320,0,285,0,0,0,0,0
1986,38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,1,0,0,0,1,0,0,37,1,443,0,14,2013,1,2,10.558621290897857,23922,886,42085,108,5130,190,0,0,0,0
1983,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,1,0,0,0,1,0,0,40,0,1455,0,20,2013,3,7,11.149369759939274,135315,8730,138225,558,8835,570,1,0,0,0
1964,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,1,0,0,0,0,1,0,59,1,44,0,6,2013,2,4,9.83633227734872,440,0,4180,0,950,0,0,0,0,0
1964,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,1,0,0,0,0,1,0,59,1,44,0,6,2013,2,4,9.83633227734872,440,0,4180,0,950,0,0,0,0,0
1969,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,1,0,0,1,0,0,0,54,1,882,0,20,2013,2,5,11.154835234271214,131418,2646,83790,447,14155,285,0,0,0,0
1953,47703.0,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,1,0,0,0,1,0,0,70,1,655,0,17,2013,2,5,10.772749567980506,80565,1965,62225,369,11685,285,0,0,0,0
1991,86037.0,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,0,0,1,0,0,0,0,1,0,32,0,730,0,24,2013,1,2,11.362532715270294,16060,5110,69350,154,2090,665,0,0,0,1
1978,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,1,0,0,0,45,0,1192,0,22,2012,3,9,11.182294136982017,250320,8344,113240,1470,19950,665,0,0,0,0
1971,42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,1,0,0,1,0,0,52,1,25,0,3,2012,3,9,10.646210303039341,175,0,2375,0,665,0,0,0,1,0
1964,51983.0,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,1,0,0,1,0,0,0,59,1,793,0,21,2012,3,8,10.858672021035643,23790,1586,75335,60,2850,190,0,0,1,0
1988,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,1,0,0,0,0,1,0,35,0,1538,0,20,2012,4,10,11.136849241755852,58444,7690,146110,190,3610,475,0,0,0,0
1988,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,1,0,0,0,0,1,0,35,0,1538,0,20,2012,4,10,11.136849241755852,58444,7690,146110,190,3610,475,0,0,0,0
1959,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,1,0,0,0,1,0,0,64,1,10,0,3,2014,2,6,10.552813453547223,10,0,960,0,96,0,0,0,0,0
1970,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,1,0,0,1,0,0,53,0,1631,0,14,2014,2,6,11.282492913319143,50561,9786,156576,186,2976,576,1,0,0,0
1975,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,1,0,0,0,0,1,0,48,1,237,0,10,2014,2,4,10.956718859163896,4029,237,22752,17,1632,96,0,0,0,0
1964,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,1,0,0,0,1,0,0,59,0,125,0,6,2014,2,4,10.65780038499992,4375,125,12000,35,3360,96,0,0,0,0
1964,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,1,0,0,0,1,0,0,59,0,125,0,6,2014,2,4,10.65780038499992,4375,125,12000,35,3360,96,0,0,0,0
1984,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,1,0,0,0,1,0,0,39,1,98,0,7,2014,2,5,10.36599440101149,2744,0,9408,0,2688,0,0,0,0,0
1969,65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,0,0,1,0,0,0,1,0,0,54,1,460,0,15,2014,3,7,11.093569321622624,5980,460,44160,13,1248,96,0,0,0,0
1960,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,1,0,0,1,0,0,63,1,47,0,7,2014,1,2,9.749403537153412,282,0,4512,0,576,0,0,0,0,0
1960,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,1,0,0,1,0,0,63,1,47,0,7,2014,1,2,9.749403537153412,282,0,4512,0,576,0,0,0,0,0
1951,51381.5,2,1,96,48,5,48,6,10,7,3,2,1,4,6,0,1,0,1,0,0,0,0,1,0,72,1,124,0,7,2014,1,1,10.847033464476734,868,124,11904,7,672,96,0,0,0,0
1965,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,0,0,0,1,0,1,0,0,58,0,1672,0,25,2013,4,11,11.345902288920295,0,15048,160512,0,0,864,1,0,0,0
1965,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,0,0,0,1,0,1,0,0,58,0,1672,0,25,2013,4,11,11.345902288920295,0,15048,160512,0,0,864,1,0,0,0
1948,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,0,0,0,0,0,1,0,1,0,0,75,1,948,0,11,2013,4,11,11.10307575854424,181068,3792,91008,764,18336,384,0,0,0,0
1957,42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,0,0,1,0,0,0,1,0,0,66,1,363,0,13,2013,4,12,10.650483509456365,7260,363,34848,20,1920,96,0,0,0,0
1963,51381.5,0,1,96,231,65,196,38,71,124,1,6,5,7,4,0,1,0,1,0,0,0,1,0,0,60,1,725,0,18,2013,4,11,10.847033464476734,89900,3625,69600,620,11904,480,0,0,0,0
1940,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,1,0,0,1,0,83,0,157,0,8,2013,3,8,10.842341802819034,942,157,15072,6,576,96,0,0,0,0
1980,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,1,0,0,0,1,0,0,43,1,53,0,7,2013,4,10,9.620593996816144,954,53,5088,18,1728,96,0,0,0,0
1986,7500.0,1,0,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,1,0,0,1,0,0,37,1,36,0,5,2013,3,7,8.922658299524402,324,0,3456,0,864,0,0,0,0,0
1978,17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,1,0,0,1,0,0,45,1,128,0,7,2013,1,1,9.747827400695664,896,128,12288,7,672,96,0,0,0,0
1965,59754.0,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,1,0,0,0,1,0,0,58,1,475,0,13,2012,1,1,10.997991413159694,66025,950,45600,278,13344,192,0,0,1,1
1953,65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,1,0,0,1,0,0,70,1,859,0,21,2012,2,5,11.090858302264444,60130,4295,82464,350,6720,480,0,0,1,0
1952,28457.0,0,0,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,1,0,0,0,0,1,71,0,205,0,9,2012,4,10,10.2561494549844,2870,205,19680,14,1344,96,0,0,1,0
1972,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1,0,0,1,0,51,0,2114,0,21,2012,4,12,11.372018367154796,84560,12684,202944,240,3840,576,0,0,0,1
1972,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1,0,0,1,0,51,0,2114,0,21,2012,4,12,11.372018367154796,84560,12684,202944,240,3840,576,0,0,0,1
1964,68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,1,0,0,0,1,0,0,59,1,1459,0,21,2012,3,8,11.129349042119701,53983,5836,140064,148,3552,384,1,0,0,0
1953,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,1,0,0,0,1,0,0,70,1,54,0,4,2014,2,6,10.795362633462494,810,0,5238,0,1455,0,0,0,0,0
1964,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,1,0,0,59,1,902,0,13,2014,2,6,11.057282229917783,15334,2706,87494,51,1649,291,0,0,0,0
1974,49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,1,0,0,1,0,0,49,1,326,0,12,2014,2,5,10.813136275021739,9454,326,31622,29,2813,97,0,0,0,0
1964,55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,0,0,1,0,0,0,1,0,0,59,1,184,0,8,2014,2,4,10.928829979276463,5888,184,17848,32,3104,97,0,0,0,0
1958,78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,1,0,0,1,0,0,0,65,1,1638,0,23,2014,1,1,11.268698716780495,99918,9828,158886,366,5917,582,0,0,0,0
1973,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,1,0,0,0,1,0,0,50,1,30,0,4,2013,4,11,10.544577989460558,210,0,2910,0,679,0,0,0,0,0
1977,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,1,0,0,0,1,0,0,46,1,52,0,5,2013,3,7,10.321144701409654,104,0,5044,0,194,0,0,0,0,0
1978,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,1,0,1,0,0,45,1,49,0,4,2013,4,10,10.43537971041382,490,0,4753,0,970,0,0,0,0,0
1965,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,1,0,0,0,1,58,1,388,0,13,2013,3,8,10.898792771338309,19400,776,37636,100,4850,194,0,0,0,0
1964,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,1,0,0,1,0,0,0,59,1,1049,0,24,2013,4,12,11.155278620317539,59793,6294,101753,342,5529,582,0,0,0,0
1981,39665.0,1,0,97,127,1,56,0,1,31,3,4,2,3,7,0,0,0,0,0,1,0,1,0,0,42,1,216,0,9,2013,2,5,10.588224465736102,6696,432,20952,62,3007,194,0,0,0,0
1954,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,0,0,1,0,0,0,1,0,0,69,1,1616,0,14,2013,3,7,11.444689449852365,24240,6464,156752,60,1455,388,0,0,0,0
1984,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,1,0,0,0,1,0,0,39,1,79,0,5,2013,1,3,10.56307794956723,948,0,7663,0,1164,0,0,0,0,0
1984,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,1,0,0,0,1,0,0,39,1,193,0,8,2013,1,2,10.109281465515226,8492,0,18721,0,4268,0,0,0,0,0
1967,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0,0,0,0,0,1,0,1,0,0,56,1,1529,0,32,2013,1,2,11.26145959665143,41283,15290,148313,270,2619,970,1,0,0,1
1967,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0,0,0,0,0,1,0,1,0,0,56,1,1529,0,32,2013,1,2,11.26145959665143,41283,15290,148313,270,2619,970,1,0,0,1
1958,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,1,0,0,0,1,0,0,65,1,1009,0,14,2012,4,12,11.081542368805742,38342,4036,97873,152,3686,388,0,0,1,0
1968,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,1,0,1,0,0,0,55,1,76,0,6,2012,4,11,10.075253595390565,608,76,7372,8,776,97,0,0,1,0
1964,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,1,0,0,0,0,1,0,59,1,322,0,12,2012,4,10,10.736157516440208,3864,644,31234,24,1164,194,0,0,1,0
1988,23331.0,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,1,0,0,0,1,0,35,1,269,0,11,2012,2,5,10.057538227363054,1345,269,26093,5,485,97,0,0,1,0
1954,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,1,0,1,0,0,69,1,767,0,20,2014,2,6,11.162246793119436,26845,2301,75166,105,3430,294,0,0,0,0
1963,23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,1,0,0,1,0,60,1,48,0,6,2014,2,5,10.047198210202428,96,48,4704,2,196,98,0,0,0,0
1990,24683.0,1,0,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,1,0,0,1,0,0,33,1,41,0,6,2014,3,8,10.113870026547724,246,0,4018,0,588,0,0,0,0,0
1973,157243.0,0,1,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,1,0,1,0,0,50,1,1608,0,22,2014,1,1,11.965547658468521,1608,35376,157584,22,98,2156,0,0,0,0
1973,54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,1,0,1,0,0,50,1,264,0,11,2014,1,1,10.900842009130011,1848,792,25872,21,686,294,0,0,0,0
1968,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,0,0,1,0,0,0,0,0,1,55,0,2088,0,21,2013,4,10,11.204428252804528,41760,10440,204624,100,1960,490,0,0,0,0
1972,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,0,0,1,0,0,0,1,0,0,51,0,1631,0,23,2013,2,4,11.349300041180426,123956,9786,159838,456,7448,588,1,0,0,0
1972,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,0,0,1,0,0,0,1,0,0,51,0,1631,0,23,2013,2,4,11.349300041180426,123956,9786,159838,456,7448,588,1,0,0,0
1978,47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,1,0,0,1,0,0,45,1,635,0,18,2013,4,12,10.758434654169232,18415,635,62230,29,2842,98,0,0,0,0
1966,44529.0,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,0,0,1,0,0,0,1,0,0,57,1,691,0,19,2013,2,5,10.703895941292874,17966,1382,67718,52,2548,196,0,0,0,0
1974,31560.0,1,0,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,1,0,0,1,0,49,1,94,0,6,2013,2,6,10.35964577495981,658,94,9212,7,686,98,0,0,0,0
1983,90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,0,0,0,1,1,0,0,0,40,0,1779,0,16,2013,2,5,11.415169296172337,90729,3558,174342,102,4998,196,0,0,0,1
1989,66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,1,0,1,0,0,34,0,1282,0,27,2013,2,5,11.112044832078169,130764,8974,125636,714,9996,686,1,0,0,0
1978,41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,1,0,0,0,1,0,0,45,1,69,0,5,2013,3,9,10.625076406727377,483,0,6762,0,686,0,0,0,0,0
1968,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,1,0,0,0,1,0,0,55,0,1338,0,23,2012,4,10,11.075814879026519,40140,5352,131124,120,2940,392,1,0,0,0
1960,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,0,0,0,0,1,1,0,0,0,63,1,493,0,16,2012,2,4,10.83192422295384,1972,2465,48314,20,392,490,0,0,1,1
1960,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,0,0,0,0,1,1,0,0,0,63,1,493,0,16,2012,2,4,10.83192422295384,1972,2465,48314,20,392,490,0,0,1,0
1970,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,1,0,0,0,0,1,0,53,1,1392,0,19,2012,3,9,11.329879645961704,141984,8352,136416,612,9996,588,0,0,0,0
1980,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,1,0,0,1,0,0,0,43,0,1633,0,26,2012,3,9,11.31083376035263,305371,11431,160034,1309,18326,686,0,0,0,0
1979,24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,1,0,0,1,0,0,44,0,467,0,13,2012,3,8,10.102379394048045,53705,467,45766,115,11270,98,0,0,1,0
1974,42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,1,0,0,0,1,0,0,49,1,270,0,11,2012,3,8,10.658599632809274,4050,270,26460,15,1470,98,0,0,1,0
1985,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,1,0,0,1,0,0,38,1,100,0,6,2012,1,1,8.922658299524402,3400,100,9800,34,3332,98,0,0,1,0
1976,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,1,0,0,0,1,0,0,47,1,1179,0,24,2014,2,6,11.269783267149329,215757,8253,116721,1281,18117,693,0,0,0,0
1966,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,1,0,0,0,1,0,0,57,1,65,0,5,2014,3,8,10.709829480862416,260,0,6435,0,396,0,0,0,0,0
1966,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,1,0,0,0,1,0,0,57,1,65,0,5,2014,3,8,10.709829480862416,260,0,6435,0,396,0,0,0,0,0
1974,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,1,0,0,0,0,1,0,49,0,801,0,10,2014,2,5,11.152228156444462,34443,2403,79299,129,4257,297,0,0,0,0
1962,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,1,0,0,61,1,953,0,13,2014,3,7,11.044009244281447,58133,2859,94347,183,6039,297,0,0,0,0
1969,42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,1,0,0,0,1,0,0,54,1,37,0,4,2014,1,3,10.650909827496076,148,0,3663,0,396,0,0,0,0,0
1974,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,1,0,0,1,0,0,49,0,34,0,4,2014,1,3,9.909966518633837,408,0,3366,0,1188,0,0,0,0,0
1974,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,1,0,0,1,0,0,49,0,34,0,4,2014,1,3,9.909966518633837,408,0,3366,0,1188,0,0,0,0,0
1973,42429.0,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,1,0,0,0,0,0,1,50,1,67,0,5,2014,4,11,10.65558736968861,268,67,6633,4,396,99,0,0,0,0
1973,42429.0,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,1,0,0,0,0,0,1,50,1,67,0,5,2014,4,11,10.65558736968861,268,67,6633,4,396,99,0,0,0,0
1900,36640.0,1,0,99,15,6,8,7,4,25,1,2,1,2,5,1,0,0,0,1,0,1,0,0,0,123,1,65,0,5,2013,3,9,10.508895818788067,1625,65,6435,25,2475,99,0,0,0,0
1973,78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,1,0,0,1,0,0,0,50,1,734,0,17,2013,3,9,11.275949181024878,24956,2202,72666,102,3366,297,0,0,0,0
1976,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,1,1,0,0,0,47,1,689,0,18,2013,3,7,11.104596259247414,53742,1378,68211,156,7722,198,0,0,0,0
1977,31056.0,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,1,0,0,1,0,0,46,1,55,0,4,2013,1,1,10.34354730540879,880,0,5445,0,1584,0,0,0,0,0
1976,46310.0,1,0,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,1,0,0,1,0,0,0,47,1,309,0,12,2012,1,3,10.743113199474797,4326,309,30591,14,1386,99,0,0,1,0
1978,65819.0,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,1,0,0,0,1,0,0,45,0,1383,0,19,2012,4,11,11.094663829431445,87129,5532,136917,252,6237,396,1,0,0,0
1969,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,0,0,0,0,1,0,1,0,0,54,1,1078,0,17,2012,1,1,11.46027335307133,155232,5390,106722,720,14256,495,0,0,1,1
1946,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,0,1,0,0,0,1,0,0,77,0,1736,1,14,2014,1,2,11.271732498584736,164920,10416,24304,570,1330,84,1,0,0,1
1976,72309.0,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,0,1,0,0,0,1,0,47,0,1931,0,19,2013,4,11,11.1887038817275,0,11586,123584,0,0,384,0,0,0,1
1980,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,0,0,0,1,0,0,1,0,43,0,1808,1,17,2013,2,5,11.243895030883543,30736,7232,27120,68,255,60,0,0,0,1
1961,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,0,0,1,0,62,0,1449,1,18,2013,4,11,11.367078546623057,53613,5796,14490,148,370,40,0,0,0,1
1987,25545.0,1,0,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,1,0,0,0,1,0,0,36,1,210,1,7,2012,3,8,10.148196881764898,17850,420,7350,170,2975,70,0,0,1,1
1986,34728.0,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,1,0,0,0,1,0,0,37,1,36,1,4,2013,3,7,10.45530155697943,216,36,72,6,12,2,0,1,0,1
1946,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,0,1,0,0,0,1,0,0,77,0,1736,1,14,2014,1,2,11.271732498584736,164920,10416,24304,570,1330,84,1,0,0,1
1987,81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,1,0,0,1,0,0,0,36,0,778,1,26,2014,1,2,11.306651321699022,59128,7780,14004,760,1368,180,0,1,0,1
1970,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,0,0,0,1,0,0,0,1,0,0,53,0,2009,1,18,2014,1,1,11.304732100608703,261170,12054,86387,780,5590,258,1,0,0,1
1967,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0,0,0,0,0,1,0,1,0,0,56,1,1529,0,32,2013,1,2,11.26145959665143,41283,15290,148313,270,2619,970,1,0,0,1
1993,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,1,0,0,0,0,1,0,30,0,1258,1,16,2013,4,10,11.163580732126341,176120,7548,15096,840,1680,72,0,0,0,1
1986,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,1,0,0,0,1,0,0,37,0,1428,1,15,2013,1,2,11.269502672797637,237048,8568,18564,996,2158,78,1,0,0,1
1981,56337.0,1,1,25,349,16,144,28,5,182,5,8,5,4,8,0,0,0,0,1,0,0,1,0,0,42,1,724,1,17,2013,1,3,10.939106791876316,131768,3620,18100,910,4550,125,0,0,0,1
1972,27213.0,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,1,0,0,1,0,51,1,70,1,6,2012,3,8,10.211450079283054,210,0,1330,0,57,0,0,0,0,1
1978,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,0,0,0,1,0,0,1,0,0,45,1,844,1,19,2012,3,8,11.386193759131087,63300,4220,20256,375,1800,120,0,0,1,1
1973,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,0,0,0,0,0,1,0,0,1,0,50,1,263,0,9,2014,1,3,10.75479166289073,20777,263,21303,79,6399,81,0,0,0,1
1986,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,0,0,0,1,0,1,0,0,37,0,1822,0,17,2013,1,3,11.318527278350814,30974,5466,109320,51,1020,180,1,0,0,1
1943,51381.5,0,0,75,532,126,490,164,126,126,1,5,5,11,1,0,1,0,0,1,0,0,0,0,1,80,0,1564,0,21,2013,4,10,10.847033464476734,197064,7820,117300,630,9450,375,0,0,0,1
1970,105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,0,1,0,0,0,1,0,0,53,0,1724,1,30,2013,1,1,11.566191312594821,356868,13792,62064,1656,7452,288,1,0,0,1
1969,39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,1,0,0,0,1,0,54,1,95,0,6,2013,1,1,10.593078416893297,2470,0,6365,0,1742,0,0,0,0,1
1968,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,0,0,0,0,0,1,1,0,0,0,55,1,813,1,18,2013,1,2,10.658764104561621,160974,6504,22764,1584,5544,224,0,0,0,1
1956,66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0,1,0,0,67,1,1161,0,17,2013,1,3,11.102457865239273,26703,3483,95202,69,1886,246,0,0,0,1
1972,38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,1,0,0,1,0,51,1,73,1,6,2013,2,6,10.560437444784185,219,0,146,0,6,0,0,0,0,1
1971,91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,1,0,0,0,0,1,0,52,0,1968,0,19,2013,1,1,11.426277658244556,37392,11808,114144,114,1102,348,0,0,0,1
1950,55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,1,0,0,73,1,633,0,18,2012,3,9,10.924444559138633,22788,633,33549,36,1908,53,0,0,1,1
1992,83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,0,0,0,1,0,0,0,0,1,0,31,0,1650,1,22,2014,1,1,11.332937183969946,242550,16500,11550,1470,1029,70,0,0,0,1
1971,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,1,0,0,0,1,0,0,52,1,318,1,12,2013,1,1,10.451608961045816,4770,636,2544,30,120,16,0,0,0,1
1986,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,0,0,1,0,0,1,0,37,0,925,1,16,2013,1,2,11.1543487137419,49950,4625,27750,270,1620,150,0,0,0,1
1964,78825.0,0,0,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,1,0,0,0,59,0,895,1,28,2012,3,9,11.274985484413262,16110,8950,31325,180,630,350,0,0,1,1
